Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
79490.0,1.195519587049,-0.638107627847359,1.45703267418644,0.585015404556797,-1.36439064080519,0.493834495820933,-1.154227618506,0.323699484513452,2.01868142908096,-0.582568667237057,-1.84949012647815,0.376901392910131,-0.563031091455474,-1.08138181625504,-1.39428487678325,-0.345224530401471,0.330930589194572,-0.306562079569339,0.812746396373352,-0.135726261924844,-0.176431881008745,-0.0133327241343906,-0.0871786492427491,-0.021987880591752,0.360598170299911,0.943158130390606,0.0170527027221704,0.0128710598991361,2.64,0
79490.0,1.22586592811538,1.40263997776276,-1.42282236333265,1.7118323986769,0.790291943839678,-1.98855146990607,0.869335408842668,-0.479783294917968,-0.661232307325373,-1.58794492613557,1.32992476173145,0.301565878353931,1.07270166625891,-3.61125862656804,0.907899663910052,0.88082702978082,2.75379003768958,1.07092847057963,-0.969497348330691,0.0338762993094158,-0.174448877852534,-0.341143930321021,-0.183176055185759,0.42145496332664,0.856928965376855,-0.318703337913671,0.0487045153871779,0.10298127538566,0.89,0
79490.0,-0.752915679979843,1.24853925143905,0.775516320491678,-0.134785877248722,0.0903848108875683,-0.0506009923450938,0.174000063020278,0.668059890740976,-0.78275419480373,-0.609956764485379,1.24094720903803,0.663715035371126,-0.0203529553408084,0.123054352583573,0.447437368707628,0.512446995883815,0.0936249701909534,0.0741292526309869,-0.0413719984317708,-0.002511039940646,-0.161943946469583,-0.546872803968343,0.0327248547490955,-0.365310682589554,-0.198307163979733,0.107257363164681,0.129528195012367,0.018521437576315,9.68,0
79490.0,1.01206525121127,0.0569453684302173,0.453486173022426,1.30241195863062,0.291138332618555,1.18102243604151,-0.213502912223243,0.443059627780707,0.303858315225976,-0.259426283309143,0.43902205192245,0.7575512387175,-0.563359758047972,0.239429862547332,0.752820990004395,-1.77868289685853,1.32642426334001,-2.54327338282356,-1.67918648235621,-0.34183562610923,0.0036482876568593,0.364145584927859,0.0861093064648814,-0.637259721910523,0.369287997179447,-0.231696925061773,0.094652093313894,0.0059100535144148,1.0,0
79490.0,1.23770460530839,-0.0073414957229625,0.456576563373241,0.0439874223265448,-0.65696176719005,-0.881791528737411,-0.152547903569997,-0.0921351826178772,-0.0350345366810468,0.0515344624585509,1.5670185031627,0.868522039965452,-0.0909581345544804,0.419626416447686,0.337389738618416,0.380377883955406,-0.483679310834426,0.114297100035027,0.138875429734937,-0.0740759268866849,0.12513410056716,0.375091362864145,-0.0560066510810684,0.633546221125227,0.345155284042483,1.08478500101699,-0.0851375441743135,-0.0072313583215939,2.35,0
79491.0,-0.622192595930649,1.22750088344099,1.04900498959792,0.867947365998923,-0.206634204269048,-0.656303358549728,0.286634496808535,0.416784116565197,-1.04369161939672,-0.256562138356151,1.14223627049618,0.59415790224087,-0.406624875338171,0.946008214468336,0.298322796653906,-0.051418536013012,-0.173341095209487,0.622022967049149,0.643025335529257,-0.132860362243917,0.261903344094361,0.614946917078389,-0.111403298322474,0.54343412149838,-0.307083831080601,-0.361925506051772,0.0459905736893567,0.0835032587491227,1.5,0
79491.0,1.18822471116735,-0.530443331439473,0.977403939771638,-0.774928362207536,-1.41963722146689,-0.661605820510952,-0.799157396738406,0.207977785567977,1.83334870136079,-0.855876855070802,1.12064484766903,0.493868420803886,-2.04748859519248,0.435392645432377,0.763759608119884,-0.216960868870318,-0.21384696015495,0.848097936464594,0.781557434008096,-0.24210784400741,0.0310508558136817,0.209772840424643,-0.0003196565210625,0.507947129161988,0.379109424430892,-0.710334736392881,0.0777667136564092,0.0231300959530608,1.0,0
79491.0,1.16559519511139,-0.447696939952872,1.08656584636283,-0.641340327035847,-1.36246409919093,-0.680561995622167,-0.6998537734044,0.12224561866588,1.91700346946811,-1.09839857414041,0.105491371079968,0.524937965689775,-1.0506493909565,0.089910976958227,1.58358347608393,-0.847963637651622,0.378043265828383,-0.324678568447646,0.0032797412655889,-0.232185468535705,0.0399309023700578,0.353174733023353,0.0703370613152099,0.605888684598006,0.326069355833894,-0.686843956755942,0.104966702448606,0.0353499351709099,1.0,0
79491.0,1.13218808583987,0.276422886923846,0.647946102807444,1.51187666837299,-0.351902887567953,-0.478339502086016,0.120934142956886,-0.0868428873973101,0.157766697210054,-0.143060886188514,0.049622758456805,1.04725764725817,0.416284283995858,-0.0302191337103821,-0.204414514729977,-0.90939586527081,0.420950451893742,-1.23184880831613,-0.572241478908923,-0.17186393126516,-0.0607674829863787,0.0965604070062875,-0.0023611460874933,0.631950666015217,0.614377267909537,-0.347098008254642,0.0453159921978019,0.0222711817351391,5.99,0
79492.0,-1.32756068424841,-0.0124452316340819,0.787409836218749,-0.0572214002682814,0.615617382431445,-0.660883361706095,-0.192770073420331,0.519226914590052,-0.850982147289375,-0.604492576991336,1.26639018866553,1.29713760588472,0.520431055534282,0.593092114605831,-0.235187776731139,-0.713291009292837,0.514482784909985,-0.461530089844604,1.10710730930983,0.237564221001287,0.231703837738661,0.383368887552241,-0.173709651724123,0.144238040965661,-0.249161160098871,1.15963888467755,-0.0553526273863706,-0.114887855091567,2.37,0
