Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
52965.0,-0.794542292972101,1.32929791976328,1.3378557123892,0.0860088724259326,-0.511673810446099,-1.10180819222355,0.447611074115719,0.292994963451629,-0.705659536553383,-0.568965708964152,-0.125065132333488,0.619903657351657,0.797973318621747,0.32759934421611,0.70238838099982,0.191928304582199,-0.150291315180095,-0.509269590472618,-0.122310459750472,0.0531162219413655,-0.148023654998395,-0.484131936276739,0.0941436793245513,0.710819430584077,-0.182601086754958,0.0504695789281478,0.141047035068041,0.0638914340280981,15.98,0
52965.0,0.860421402964,-2.39690174396954,-1.90005276980343,-2.07134163698919,0.820500091625726,3.34829989050079,-0.76191374747114,0.587535557481322,-1.99344021073373,1.27379465754567,-0.482068758349747,-0.921723974200131,0.361497939033744,-0.134939133138494,-0.154063686043116,-0.606190671034849,0.386775303457669,0.19689335857578,0.304592355600956,0.537519830948695,-0.035072553069862,-0.584960862703798,-0.452035079714033,1.03256660250112,0.700321119694294,-0.0887121293535564,-0.0522116141848624,0.0679197515367738,389.59,0
52965.0,1.04362749724195,-0.20960856385814,1.64644037438203,1.74758210239681,-1.05034405212939,0.567605097025823,-0.798324664380467,0.270051451112309,1.22409830052938,-0.386873825337053,-0.624546381845399,1.46215515070722,0.886754908914931,-1.03684903802472,-1.15179080559594,-0.92401693792185,0.546760174582424,-0.82464474337489,-0.445123262406739,-0.126763471892644,0.112145275278519,0.863208390502083,-0.119367028781234,0.486122365668525,0.610573401108578,-0.117621754755339,0.11513057290533,0.0358997605300776,12.83,0
52966.0,1.27599225522886,0.515481648157942,-0.942070875881028,0.388020230005541,0.924260575433613,0.0661155542694961,0.232972521461438,0.0073951770734221,-0.43710069266486,-0.488972990970539,1.09488657248358,0.64365762305349,0.67397008817889,-0.984675759899233,0.504979870231509,0.67313763672797,0.382662673278724,0.48888949216066,0.0431271805953241,-0.0200699641726768,-0.12831151869073,-0.278673444657096,-0.213852517482161,-1.21854089169687,0.64532153238287,0.451244896606891,-0.0187594514848569,0.0125615084302202,0.76,0
52966.0,1.05167740613815,0.101516716274326,0.52971144399247,1.15736822717244,0.02203869158459,0.59383262075701,-0.159329128993124,0.282854515169819,-0.0624179055098697,0.0202530588859792,1.57590740434298,1.32162820272103,-0.0355629165084674,0.342014005868647,-0.0268569953570108,-0.515654287854493,0.0957277313501917,-0.89532501942359,-0.565707930189822,-0.16817597456674,-0.0922497082131013,-0.140297680503517,0.0554723199141203,-0.293084684596773,0.347933942705719,-0.457888593373086,0.0556315026224913,0.0116377424654029,20.0,0
52966.0,1.32392952817332,-0.666120902127416,0.556128582177764,-0.741725579047153,-1.13121464739075,-0.362009923933962,-0.786004361790613,0.0184358358770672,-0.867754119217963,0.823638333092584,0.850609083838012,0.366539094671932,0.232680899451944,0.136305337329745,0.40817170628353,-0.747467756572042,-0.499996440590932,1.70403663005048,-0.46114501803164,-0.419718819307701,-0.340064243256852,-0.567024268775292,0.0417363198504789,0.0281941473708112,0.0889155995412153,0.991512658628423,-0.0479408732503869,0.0040970184685485,23.85,0
52967.0,-0.408036268896527,1.3415580877846,1.33670605027365,1.90752718004101,0.61961076249277,-0.476331653814498,1.07676701818491,-0.0299949403917827,-1.52855546500735,0.272950650368366,-0.346094461027633,-0.754805828234395,-1.14834553934576,0.655487187898677,0.324740525798573,-0.120905100303288,-0.0039984225931996,-0.766886374550113,-1.19724712899135,-0.208066958599545,0.10346569701041,0.220841282146061,-0.189572787500008,0.367591465618346,0.113251754104161,0.0398587798891779,0.0233278078954748,0.0486735875808551,1.82,0
52968.0,-0.37808079223522,1.07052385842114,1.36650756319982,-0.153519088507375,0.214532696023979,-0.598809691683023,0.733379414634543,-0.0645743921431843,-0.440613547348783,-0.327344178155774,-0.755983494087982,0.0630141452681501,0.640092153939955,0.00849841358825,0.827238063984347,0.319443194235946,-0.604185392299534,-0.25357036085295,0.197915070874559,0.147919414437348,-0.254369172494809,-0.643711071798453,-0.0882051239313736,-0.119730589083969,-0.109645131009781,0.100360048867456,0.267826521183467,0.117098546655248,3.59,0
52969.0,-0.61074324239199,1.25754648602665,0.812175048722261,0.677347970400179,0.283979040511187,0.169543811927578,0.30201630595452,0.530310391965201,-1.1619266944893,-0.335008956533105,1.05309872421795,1.01423522819902,0.633935343573846,0.748234491436965,0.481715110881559,-0.232985665480881,-0.144835223715629,0.229224053909821,0.477604293993037,-0.0830735067037276,0.265898523119696,0.713690883046013,-0.144927371636603,-0.274938241731708,-0.273310110645394,-0.302298360891811,0.065367225402149,0.0829330794099502,7.46,0
52969.0,1.13028051407925,-0.273118786082096,0.478611114894211,0.695355981613663,-0.645865207314065,-0.170194286451558,-0.315408721941748,0.180314686493027,0.603236153606626,0.0039388249255883,0.402484239802235,-0.0285983480998922,-2.12024241385891,0.481351326475431,-0.582889668327705,0.208262832225589,-0.252989220457376,0.139328526160739,0.636405630455055,-0.154035142271337,-0.2701551138235,-0.829956844882414,0.0167698497953651,-0.0223008693065418,0.267220250727693,0.186244679565488,-0.040074335472165,0.0056438799656777,43.47,0
